sample_id;collected_at;taxon_id;collection;id_feature;feature_value;FOI;original_data
BRS18-1-04;TVL;2812165;SACHA;IFC-85;IFV-2;IFG-6;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-91;IFV-2;IFG-6;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-92;IFV-2;IFG-6;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-97;IFV-2;IFG-7;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-105;IFV-3;IFG-7;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-106;IFV-2;IFG-7;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-107;IFV-2;IFG-7;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-115;IFV-2;IFG-7;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-120;IFV-2;IFG-8;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-136;IFV-2;IFG-10;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-137;IFV-2;IFG-10;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-04;TVL;2812165;SACHA;IFC-141;IFV-2;IFG-10;BRS18-1-04 - MORACEAE Ficus Ficus salicifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-1;IFV-2;IFG-3;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-4;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-22;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-24;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-30;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-40;IFV-3;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-41;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-49;IFV-2;IFG-4;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-61;IFV-2;IFG-5;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-66;IFV-2;IFG-5;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-70;IFV-2;IFG-5;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-78;IFV-2;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-79;IFV-2;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-80;IFV-3;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-83;IFV-2;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-89;IFV-2;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-91;IFV-2;IFG-6;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-97;IFV-2;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-105;IFV-3;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-106;IFV-2;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-107;IFV-2;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-115;IFV-2;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-116;IFV-2;IFG-7;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-119;IFV-3;IFG-8;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-120;IFV-2;IFG-8;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-136;IFV-2;IFG-10;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-05;TVL;2775184;SACHA;IFC-141;IFV-2;IFG-10;BRS18-1-05 - MALVACEAE DOMBEYOIDEAE Dombeya Dombeya rotundifolia
BRS18-1-06;TVL;3261474;SACHA;IFC-1;IFV-2;IFG-3;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-5;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-9;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-22;IFV-4;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-31;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-32;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-33;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-36;IFV-3;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-41;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-49;IFV-2;IFG-4;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-61;IFV-2;IFG-5;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-65;IFV-2;IFG-5;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-66;IFV-2;IFG-5;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-68;IFV-2;IFG-5;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-75;IFV-2;IFG-6;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-78;IFV-2;IFG-6;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-92;IFV-3;IFG-6;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-96;IFV-2;IFG-7;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-97;IFV-3;IFG-7;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-105;IFV-2;IFG-7;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-109;IFV-2;IFG-7;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-116;IFV-2;IFG-7;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-130;IFV-2;IFG-9;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-136;IFV-2;IFG-10;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-137;IFV-2;IFG-10;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-06;TVL;3261474;SACHA;IFC-156;IFV-3;IFG-10;BRS18-1-06 - ANACARDIACEAE Searsia Searsia pyroides var. pyroides
BRS18-1-07;TVL;2708140;SACHA;IFC-1;IFV-2;IFG-3;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-4;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-5;IFV-3;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-11;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-22;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-25;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-30;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-31;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-32;IFV-3;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-36;IFV-3;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-37;IFV-3;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-39;IFV-3;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-41;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-48;IFV-2;IFG-4;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-61;IFV-2;IFG-5;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-66;IFV-2;IFG-5;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-69;IFV-2;IFG-5;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-70;IFV-3;IFG-5;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-79;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-80;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-81;IFV-3;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-83;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-85;IFV-3;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-86;IFV-3;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-89;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-92;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-93;IFV-2;IFG-6;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-97;IFV-3;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-98;IFV-2;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-103;IFV-4;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-106;IFV-2;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-107;IFV-2;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-110;IFV-2;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-115;IFV-2;IFG-7;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-136;IFV-2;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-137;IFV-2;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-159;IFV-2;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-160;IFV-2;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-161;IFV-3;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-07;TVL;2708140;SACHA;IFC-162;IFV-3;IFG-10;BRS18-1-07 - CANNABACEAE Celtis  Celtis africana
BRS18-1-08;TVL;2591716;SACHA;IFC-2;IFV-2;IFG-3;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-5;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-11;IFV-3;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-22;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-23;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-25;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-26;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-29;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-30;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-41;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-47;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-58;IFV-2;IFG-4;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-61;IFV-2;IFG-5;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-66;IFV-2;IFG-5;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-68;IFV-3;IFG-5;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-69;IFV-2;IFG-5;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-79;IFV-3;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-80;IFV-2;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-82;IFV-2;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-83;IFV-2;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-85;IFV-3;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-86;IFV-3;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-91;IFV-3;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-92;IFV-2;IFG-6;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-97;IFV-2;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-106;IFV-2;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-107;IFV-2;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-109;IFV-3;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-110;IFV-3;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-115;IFV-2;IFG-7;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-120;IFV-3;IFG-8;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-136;IFV-2;IFG-10;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-137;IFV-3;IFG-10;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-140;IFV-3;IFG-10;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-142;IFV-2;IFG-10;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-08;TVL;2591716;SACHA;IFC-143;IFV-3;IFG-10;BRS18-1-08 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-1-11;TVL;33529;SACHA;IFC-1;IFV-2;IFG-3;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-5;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-9;IFV-3;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-22;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-24;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-30;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-40;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-50;IFV-2;IFG-4;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-62;IFV-2;IFG-5;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-63;IFV-2;IFG-5;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-66;IFV-2;IFG-5;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-69;IFV-3;IFG-5;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-70;IFV-2;IFG-5;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-75;IFV-2;IFG-6;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-76;IFV-2;IFG-6;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-78;IFV-2;IFG-6;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-93;IFV-2;IFG-6;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-94;IFV-2;IFG-6;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-97;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-100;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-102;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-107;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-108;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-116;IFV-2;IFG-7;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-152;IFV-2;IFG-10;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-11;TVL;33529;SACHA;IFC-154;IFV-2;IFG-10;BRS18-1-11 - RUBIACEAE Canthium Canthium ciliatum
BRS18-1-12;TVL;2544703;SACHA;IFC-1;IFV-2;IFG-3;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-5;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-10;IFV-3;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-13;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-22;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-24;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-30;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-41;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
BRS18-1-12;TVL;2544703;SACHA;IFC-49;IFV-2;IFG-4;BRS18-1-12 - RHAMNACEAE Berchemia Berchemia zeyheri
