sample_id;taxon_id;collection;id_feature;feature_value;FOI;original_data
IW-1664;207753.0;Inside Wood;IFC-112;IFV-4;IFG-7;RUBIACEAE Tricalysia sp.
IW-1664;207753.0;Inside Wood;IFC-113;IFV-4;IFG-7;RUBIACEAE Tricalysia sp.
IW-1665;208464.0;Inside Wood;IFC-12;IFV-3;IFG-4;RUBIACEAE Trichostachys microcarpa
IW-1665;208464.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUBIACEAE Trichostachys microcarpa
IW-1665;208464.0;Inside Wood;IFC-94;IFV-4;IFG-6;RUBIACEAE Trichostachys microcarpa
IW-1666;211683.0;Inside Wood;IFC-12;IFV-3;IFG-4;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-109;IFV-4;IFG-7;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-112;IFV-4;IFG-7;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-113;IFV-4;IFG-7;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-150;IFV-4;IFG-10;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-151;IFV-4;IFG-10;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-152;IFV-4;IFG-10;RUBIACEAE Vangueria infausta
IW-1666;211683.0;Inside Wood;IFC-153;IFV-4;IFG-10;RUBIACEAE Vangueria infausta
IW-1667;211787.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-45;IFV-4;IFG-4;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-63;IFV-4;IFG-5;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-91;IFV-4;IFG-6;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-92;IFV-4;IFG-6;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-93;IFV-4;IFG-6;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-94;IFV-4;IFG-6;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-109;IFV-4;IFG-7;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-112;IFV-4;IFG-7;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-113;IFV-4;IFG-7;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-150;IFV-4;IFG-10;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-151;IFV-4;IFG-10;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-152;IFV-4;IFG-10;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1667;211787.0;Inside Wood;IFC-153;IFV-4;IFG-10;RUBIACEAE Vangueriella discolor (Benth.) Verdc.|Synonym: RUBIACEAE Vangueriopsis discolor (Benth.) Robyns
IW-1668;211795.0;Inside Wood;IFC-1;IFV-3;IFG-3;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-9;IFV-3;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-24;IFV-4;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-25;IFV-4;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-26;IFV-4;IFG-4;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-92;IFV-3;IFG-6;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1668;211795.0;Inside Wood;IFC-102;IFV-3;IFG-7;RUBIACEAE Vangueriella orthacantha (Mildbr.) Bridson & Verdc.
IW-1669;2623462.0;Inside Wood;IFC-11;IFV-3;IFG-4;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-23;IFV-3;IFG-4;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-80;IFV-3;IFG-6;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-81;IFV-3;IFG-6;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-85;IFV-3;IFG-6;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-86;IFV-3;IFG-6;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-87;IFV-3;IFG-6;RUTACEAE Aeglopsis chevalieri Swingle
IW-1669;2623462.0;Inside Wood;IFC-143;IFV-3;IFG-10;RUTACEAE Aeglopsis chevalieri Swingle
IW-1670;;Inside Wood;IFC-1;IFV-3;IFG-3;RUTACEAE Afraegle asso Engl.
IW-1670;;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Afraegle asso Engl.
IW-1670;;Inside Wood;IFC-85;IFV-3;IFG-6;RUTACEAE Afraegle asso Engl.
IW-1670;;Inside Wood;IFC-86;IFV-3;IFG-6;RUTACEAE Afraegle asso Engl.
IW-1671;2454412.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Araliopsis soyauxii Engl.|Synonym: RUTACEAE Vepris soyauxii (Engl.) Mziray
IW-1671;2454412.0;Inside Wood;IFC-42;IFV-3;IFG-4;RUTACEAE Araliopsis soyauxii Engl.|Synonym: RUTACEAE Vepris soyauxii (Engl.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-1;IFV-3;IFG-3;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-25;IFV-3;IFG-4;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-41;IFV-3;IFG-4;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-76;IFV-3;IFG-6;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1672;2454412.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Araliopsis tabouensis Aubrev. & Pellegr. (GRENIAN)|Synonym: RUTACEAE Vepris tabouensis (Aubrev. & Pellegr.) Mziray
IW-1673;2692996.0;Inside Wood;IFC-4;IFV-3;IFG-4;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1673;2692996.0;Inside Wood;IFC-7;IFV-3;IFG-4;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1673;2692996.0;Inside Wood;IFC-10;IFV-3;IFG-4;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1673;2692996.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1673;2692996.0;Inside Wood;IFC-25;IFV-3;IFG-4;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1673;2692996.0;Inside Wood;IFC-83;IFV-3;IFG-6;RUTACEAE Calodendrum capense (L.f.) Thunb. (CAPE CHESTNUT)
IW-1674;2707296.0;Inside Wood;IFC-10;IFV-3;IFG-4;RUTACEAE Cedrelopsis ambanjensis J.F. Leroy|RUTACEAE Cedrelopsis grevei Baill. (KATRAFAY, WHITE PALLISANDER)
IW-1674;2707296.0;Inside Wood;IFC-40;IFV-3;IFG-4;RUTACEAE Cedrelopsis ambanjensis J.F. Leroy|RUTACEAE Cedrelopsis grevei Baill. (KATRAFAY, WHITE PALLISANDER)
IW-1674;2707296.0;Inside Wood;IFC-70;IFV-3;IFG-5;RUTACEAE Cedrelopsis ambanjensis J.F. Leroy|RUTACEAE Cedrelopsis grevei Baill. (KATRAFAY, WHITE PALLISANDER)
IW-1674;2707296.0;Inside Wood;IFC-91;IFV-3;IFG-6;RUTACEAE Cedrelopsis ambanjensis J.F. Leroy|RUTACEAE Cedrelopsis grevei Baill. (KATRAFAY, WHITE PALLISANDER)
IW-1674;2707296.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Cedrelopsis ambanjensis J.F. Leroy|RUTACEAE Cedrelopsis grevei Baill. (KATRAFAY, WHITE PALLISANDER)
IW-1675;2707297.0;Inside Wood;IFC-10;IFV-3;IFG-4;RUTACEAE Cedrelopsis gracilis J.F. Leroy|RUTACEAE Cedrelopsis microfoliolata J.F. Leroy
IW-1675;2707297.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Cedrelopsis gracilis J.F. Leroy|RUTACEAE Cedrelopsis microfoliolata J.F. Leroy
IW-1675;2707297.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Cedrelopsis gracilis J.F. Leroy|RUTACEAE Cedrelopsis microfoliolata J.F. Leroy
IW-1675;2707297.0;Inside Wood;IFC-70;IFV-4;IFG-5;RUTACEAE Cedrelopsis gracilis J.F. Leroy|RUTACEAE Cedrelopsis microfoliolata J.F. Leroy
IW-1676;2707299.0;Inside Wood;IFC-10;IFV-3;IFG-4;RUTACEAE Cedrelopsis longibracteata J.F. Leroy
IW-1676;2707299.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Cedrelopsis longibracteata J.F. Leroy
IW-1676;2707299.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Cedrelopsis longibracteata J.F. Leroy
IW-1677;;Inside Wood;IFC-23;IFV-3;IFG-4;RUTACEAE Chloroxylon faho R. Capuron (SATINWOOD)
IW-1677;;Inside Wood;IFC-58;IFV-3;IFG-4;RUTACEAE Chloroxylon faho R. Capuron (SATINWOOD)
IW-1677;;Inside Wood;IFC-76;IFV-3;IFG-6;RUTACEAE Chloroxylon faho R. Capuron (SATINWOOD)
IW-1678;2723794.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-25;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-26;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-27;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-45;IFV-4;IFG-4;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-91;IFV-4;IFG-6;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-92;IFV-4;IFG-6;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-109;IFV-4;IFG-7;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-150;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-151;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-152;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-153;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-154;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1678;2723794.0;Inside Wood;IFC-155;IFV-4;IFG-10;RUTACEAE Citropsis articulata
IW-1680;2806944.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Fagaropsis angolensis (Engl.) Dale (MAFU)|Synonym: RUTACEAE Clausena melioides Hiern
IW-1681;2806944.0;Inside Wood;IFC-10;IFV-3;IFG-4;RUTACEAE Fagaropsis angolensis (Engl.) Dale (MAFU)|Synonym: RUTACEAE Clausena melioides Hiern
IW-1681;2806944.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Fagaropsis angolensis (Engl.) Dale (MAFU)|Synonym: RUTACEAE Clausena melioides Hiern
IW-1681;2806944.0;Inside Wood;IFC-91;IFV-4;IFG-6;RUTACEAE Fagaropsis angolensis (Engl.) Dale (MAFU)|Synonym: RUTACEAE Clausena melioides Hiern
IW-1681;2806944.0;Inside Wood;IFC-92;IFV-4;IFG-6;RUTACEAE Fagaropsis angolensis (Engl.) Dale (MAFU)|Synonym: RUTACEAE Clausena melioides Hiern
IW-1682;2806946.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Fagaropsis glabra R. Capuron
IW-1682;2806946.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Fagaropsis glabra R. Capuron
IW-1683;2839890.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Harrisonia abyssinica Oliv.
IW-1683;2839890.0;Inside Wood;IFC-107;IFV-3;IFG-7;RUTACEAE Harrisonia abyssinica Oliv.
IW-1683;2839890.0;Inside Wood;IFC-108;IFV-3;IFG-7;RUTACEAE Harrisonia abyssinica Oliv.
IW-1684;;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Melicope fatraina (H. Perrier) T.G. Hartley|Synonym: RUTACEAE Evodia fatraina (Baker) Kuntze
IW-1684;;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Melicope fatraina (H. Perrier) T.G. Hartley|Synonym: RUTACEAE Evodia fatraina (Baker) Kuntze
IW-1684;;Inside Wood;IFC-80;IFV-3;IFG-6;RUTACEAE Melicope fatraina (H. Perrier) T.G. Hartley|Synonym: RUTACEAE Evodia fatraina (Baker) Kuntze
IW-1684;;Inside Wood;IFC-82;IFV-3;IFG-6;RUTACEAE Melicope fatraina (H. Perrier) T.G. Hartley|Synonym: RUTACEAE Evodia fatraina (Baker) Kuntze
IW-1685;2510218.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Melicope madagascariensis (Baker) T.G. Hartley|Synonym: RUTACEAE Evodia madagascariensis
IW-1686;2543930.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-25;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-26;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-27;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-45;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-49;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-50;IFV-4;IFG-4;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-63;IFV-4;IFG-5;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-112;IFV-4;IFG-7;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1686;2543930.0;Inside Wood;IFC-113;IFV-4;IFG-7;RUTACEAE Ptaeroxylon obliquum (SNEEZEWOOD)
IW-1687;2451738.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris ampody H. Perrier|RUTACEAE Vepris macrophylla (Baker) I. Verd.
IW-1687;2451738.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris ampody H. Perrier|RUTACEAE Vepris macrophylla (Baker) I. Verd.
IW-1688;2454469.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Vepris boiviniana Mizray|RUTACEAE Vepris calcicola (Baker) Kuntze
IW-1688;2454469.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris boiviniana Mizray|RUTACEAE Vepris calcicola (Baker) Kuntze
IW-1688;2454469.0;Inside Wood;IFC-50;IFV-3;IFG-4;RUTACEAE Vepris boiviniana Mizray|RUTACEAE Vepris calcicola (Baker) Kuntze
IW-1688;2454469.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris boiviniana Mizray|RUTACEAE Vepris calcicola (Baker) Kuntze
IW-1688;2454469.0;Inside Wood;IFC-106;IFV-3;IFG-7;RUTACEAE Vepris boiviniana Mizray|RUTACEAE Vepris calcicola (Baker) Kuntze
IW-1689;2454477.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris decaryana (Baker) Kuntze|RUTACEAE Vepris fitoravina (Baker) Kuntze|RUTACEAE Vepris humbertii (Baker) Kuntze|RUTACEAE Vepris nitida (Bak.) I. Verd.|RUTACEAE Vepris polymorpha (Baker) Kuntze
IW-1689;2454477.0;Inside Wood;IFC-106;IFV-3;IFG-7;RUTACEAE Vepris decaryana (Baker) Kuntze|RUTACEAE Vepris fitoravina (Baker) Kuntze|RUTACEAE Vepris humbertii (Baker) Kuntze|RUTACEAE Vepris nitida (Bak.) I. Verd.|RUTACEAE Vepris polymorpha (Baker) Kuntze
IW-1690;2454456.0;Inside Wood;IFC-1;IFV-3;IFG-3;RUTACEAE Vepris gabonensis (Pierre) Mziray
IW-1690;2454456.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris gabonensis (Pierre) Mziray
IW-1690;2454456.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris gabonensis (Pierre) Mziray
IW-1690;2454456.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Vepris gabonensis (Pierre) Mziray
IW-1691;2454506.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris louisii Gilbert
IW-1691;2454506.0;Inside Wood;IFC-85;IFV-3;IFG-6;RUTACEAE Vepris louisii Gilbert
IW-1691;2454506.0;Inside Wood;IFC-87;IFV-3;IFG-6;RUTACEAE Vepris louisii Gilbert
IW-1691;2454506.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Vepris louisii Gilbert
IW-1692;2454484.0;Inside Wood;IFC-12;IFV-4;IFG-4;RUTACEAE Vepris parvicalyx (Baker) Kuntze|RUTACEAE Vepris spathulata (Baker) Kuntze
IW-1692;2454484.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris parvicalyx (Baker) Kuntze|RUTACEAE Vepris spathulata (Baker) Kuntze
IW-1692;2454484.0;Inside Wood;IFC-106;IFV-3;IFG-7;RUTACEAE Vepris parvicalyx (Baker) Kuntze|RUTACEAE Vepris spathulata (Baker) Kuntze
IW-1693;2454415.0;Inside Wood;IFC-1;IFV-3;IFG-3;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-87;IFV-4;IFG-6;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-91;IFV-3;IFG-6;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-106;IFV-3;IFG-7;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1693;2454415.0;Inside Wood;IFC-143;IFV-3;IFG-10;RUTACEAE Vepris suaveolens (Engl.) Mziray|Synonym: RUTACEAE Oricia suaveolens (Engl.) Verdc.|RUTACEAE Vepris trifoliolata (Engl.) Mziray
IW-1694;2454503.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Vepris undulata (WHITE IRONWOOD)|Synonym: RUTACEAE Vepris lanceolata (Lam.) G. Don
IW-1695;2454401.0;Inside Wood;IFC-1;IFV-3;IFG-3;RUTACEAE Vepris verdoorniana (Exell & Mend.) Mziray
IW-1695;2454401.0;Inside Wood;IFC-22;IFV-4;IFG-4;RUTACEAE Vepris verdoorniana (Exell & Mend.) Mziray
IW-1695;2454401.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Vepris verdoorniana (Exell & Mend.) Mziray
IW-1695;2454401.0;Inside Wood;IFC-93;IFV-3;IFG-6;RUTACEAE Vepris verdoorniana (Exell & Mend.) Mziray
IW-1696;2469325.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Zanthoxylum decaryi (Baker) Kuntze
IW-1696;2469325.0;Inside Wood;IFC-65;IFV-3;IFG-5;RUTACEAE Zanthoxylum decaryi (Baker) Kuntze
IW-1697;2469299.0;Inside Wood;IFC-24;IFV-3;IFG-4;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1697;2469299.0;Inside Wood;IFC-43;IFV-3;IFG-4;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1697;2469299.0;Inside Wood;IFC-47;IFV-3;IFG-4;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1697;2469299.0;Inside Wood;IFC-83;IFV-3;IFG-6;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1697;2469299.0;Inside Wood;IFC-106;IFV-3;IFG-7;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1698;2469299.0;Inside Wood;IFC-23;IFV-4;IFG-4;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1698;2469299.0;Inside Wood;IFC-70;IFV-3;IFG-5;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1698;2469299.0;Inside Wood;IFC-80;IFV-3;IFG-6;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1698;2469299.0;Inside Wood;IFC-81;IFV-3;IFG-6;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1698;2469299.0;Inside Wood;IFC-89;IFV-3;IFG-6;RUTACEAE Zanthoxylum gilletii (De Wild.) P.G.Waterman (AFRICAN SATINWOOD, OLON DUR, WHITE AFRICAN MAHOGANY)|Synonym: RUTACEAE Zanthoxylum macrophyllum
IW-1699;2469457.0;Inside Wood;IFC-23;IFV-3;IFG-4;RUTACEAE Zanthoxylum heitzii (Aubr̩v. & Pellegr.) P.G.Waterman (OLON TENDRE)|Synonym: RUTACEAE Fagara heitzii
