id_sample;cepam_family;cepam_genus;cepam_taxon;accepted_id;powo_family;powo_genus;powo_taxon;powo_authors;zone;1 - Growth ring boundaries distinct;2 - Growth ring boundaries indistinct or absent;3 - Wood ring-porous;4 - Wood semi-ring-porous;5 - Wood diffuse-porous;6 - Vessels in tangential bands;7 - Vessels in diagonal and / or radial pattern;8 - Vessels in dendritic pattern;9 - Vessels exclusively solitary (90% or more);10 - Vessels in radial multiples of 4 or more common;11 - Vessel clusters common;12 - Solitary vessel outline angular;13 - Simple perforation plates;14 - Scalariform perforation plates;15 - Scalariform perforation plates with ≤ 10 bars;16 - Scalariform perforation plates with 10 - 20 bars;17 - Scalariform perforation plates with 20 - 40 bars;18 - Scalariform perforation plates with ≥ 40 bars;19 - Reticulate, foraminate, and / or other types of multiple perforation plates;20 - Intervessel pits scalariform;21 - Intervessel pits opposite;22 - Intervessel pits alternate;23 - Shape of alternate pits polygonal;24 - Minute ≤ 4 µm;25 - Small 4 - 7 µm;26 - Medium 7 - 10 µm ;27 – Large ≥ 10 µm;29 - Vestured pits;"30 - Vessel-ray pits with distinct borders; similar to intervessel pits in size and shape throughout the ray cell";31 - Vessel-ray pits with much reduced borders to apparently simple: pits rounded or angular;32 - Vessel-ray pits with much reduced borders to apparently simple: pits horizontal (scalariform, gash-like) to vertical (palisade);33 - Vessel-ray pits of two distinct sizes or types in the same ray cell;34 - Vessel-ray pits unilaterally compound and coarse (over 10 µm);35 - Vessel-ray pits restricted to marginal rows;36 - Helical thickenings in vessel elements present;37 - Helical thickenings throughout body of vessel element;38 - Helical thickenings only in vessel element tails;39 - Helical thickenings only in narrower vessel elements;40 - ≤ 50 µm;41 - 50 - 100 µm;42 - 100 - 200 µm;43 -  ≥  200 µm;45 - Vessels of two distinct diameter classes, wood not ring-porous;46 - ≤ 5 vessels per square millimetre;47 - 5 - 20 vessels per square millimetre;48 - 20 - 40 vessels per square millimetre;49 - 40 - 100 vessels per square millimetre;50 - ≥ 100 vessels per square millimetre;56 - Tyloses common;57 - Tyloses sclerotic;58 - Gums and other deposits in heartwood vessels;59 - Wood vesselless;60 - Vascular / vasicentric tracheids present;61 - Fibres with simple to minutely bordered pits;62 - Fibres with distinctly bordered pits;63 - Fibre pits common in both radial and tangential walls;64 - Helical thickenings in ground tissue fibres;65 - Septate fibres present;66 - Non-septate fibres present;67 - Parenchyma-like fibre bands alternating with ordinary fibres;68 - Fibres very thin-walled;69 - Fibres thin- to thick-walled;70 - Fibres very thick-walled;75 - Axial parenchyma absent or extremely rare;76 - Axial parenchyma diffuse;77 - Axial parenchyma diffuse-in-aggregates;78 - Axial parenchyma scanty paratracheal;79 - Axial parenchyma vasicentric;80 - Axial parenchyma aliform;81 - Axial parenchyma lozenge-aliform;82 - Axial parenchyma winged-aliform;83 - Axial parenchyma confluent;84 - Axial parenchyma unilateral paratracheal;85 - Axial parenchyma bands more than three cells wide;86 - Axial parenchyma in narrow bands or lines up to three cells wide;87 - Axial parenchyma reticulate;88 - Axial parenchyma scalariform;89 - Axial parenchyma in marginal or in seemingly marginal bands;90 - Fusiform parenchyma cells;91 - Two cells per parenchyma strand;92 - Four (3-4) cells per parenchyma strand;93 - Eight (5-8) cells per parenchyma strand;94 - Over eight cells per parenchyma strand;95 - Unlignified parenchyma;96 - Rays exclusively uniseriate;97 - Ray width 1 to 3 cells;98 - Larger rays commonly 4 - to 10 seriate;99 - Larger rays commonly > 10-seriate;100 - Rays with multiseriate portion(s) as wide as uniseriate portions;101 - Aggregate rays;102 - Ray height > 1 mm;103 - Rays of two distinct sizes;104 - All ray cells procumbent;105 - All ray cells upright and / or square;106 - Body ray cells procumbent with one row of upright and / or square marginal cells;107 - Body ray cells procumbent with mostly 2-4 rows of upright and / or square marginal cells;108 - Body ray cells procumbent with over 4 rows of upright and / or square marginal cells;109 - Rays with procumbent, square and upright cells mixed throughout the ray;110 - Sheath cells;111 - Tile cells;112 - Perforated ray cells;113 - Disjunctive ray parenchyma cell walls;114 - ≤ 4 / mm;115 - 4-12 / mm;116 - ≥ 12 /mm;117 - Wood rayless;118 - All rays storied;119 - Low rays storied, high rays non-storied.;120 - Axial parenchyma and / or vessel elements storied;121 - Fibres storied;122 - Rays and / or axial elements irregularly storied;124 - Oil and / or mucilage cells associated with ray parenchyma;125 - Oil and / or mucilage cells associated with axial parenchyma;126 - Oil and / or mucilage cells present among fibres;127 - Axial canals in long tangential lines;128 - Axial canals in short tangential lines;129 - Axial canals diffuse;130 - Radial canals;131 - Intercellular canals of traumatic origin;132 - Laticifers or tanniniferous tubes;133 - Included phloem, concentric;134 - Included phloem, diffuse;135 - Other cambial variants;136 - Prismatic crystals present;137 - Prismatic crystals in upright and / or square ray cells;138 - Prismatic crystals in procumbent ray cells;139 - Prismatic crystals in radial alignment in procumbent ray cells;140 - Prismatic crystals in chambered upright and / or square ray cells;141 - Prismatic crystals in non-chambered axial parenchyma cells;142 - Prismatic crystals in chambered axial parenchyma cells;143 - Prismatic crystals in fibres;144 - Druses present;145 - Druses in ray parenchyma cells;146 - Druses in axial parenchyma cells;147 - Druses in fibres;148 - Druses in chambered cells;149 - Raphides;150 - Acicular crystals;151 - Styloids and / or elongate crystals;152 - Crystals of other shapes (mostly small);153 - Crystal sand;154 - More than one crystal of about the same size per cell or chamber;155 - Two distinct sizes of crystals per cell or chamber;156 - Crystals in enlarged cells;157 - Crystals in tyloses;158 - Cystoliths;159 - Silica bodies present;160 - Silica bodies in ray cells;161 - Silica bodies in axial parenchyma cells;162 - Silica bodies in fibres
BRS18-2-30;EUPHORBIACEAE;Croton ;Croton gratissimus;50054-wcs;Euphorbiaceae;Croton;Croton gratissimus;Burch.;(AFRICA,West Tropical Africa,Benin)(AFRICA,West Tropical Africa,Burkina)(AFRICA,West Tropical Africa,Gambia)(AFRICA,West Tropical Africa,Ghana)(AFRICA,West Tropical Africa,Guinea)(AFRICA,West Tropical Africa,Ivory Coast)(AFRICA,West Tropical Africa,Mali)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West Tropical Africa,Senegal)(AFRICA,West Tropical Africa,Sierra Leone)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Chad)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces);;2;;;5;;;;;;;;13;;;;;;;;;22;23;;;;27;;;31;32;;;;;;;;;;42;;;46;47;;;;;;;;;61;;;;65;;;;69;;75;;;78;;;;;;;;;;;;;;;93;;;;97;98v;;;;;;;;106;107v;;;;;;;;115;;;;;;;;;;;;;;130;;;;;;136v;137v;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-56;EUPHORBIACEAE;Suregada;Suregada africana;198574-wcs;Euphorbiaceae;Suregada;Suregada africana;(Sond.) MÃ¼ll.Arg.;(AFRICA,South Tropical Africa,Mozambique)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;;;;;;;;;22;23;;;26v;27;;;31;;;;;;;;;;;42;43;;;47;;;;;;;;;61;;;;65;66v;;;69;;75;;;78;;;;;;;;;;;;;91?;92v;93;94v;;;97;;;;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;130v;;;;;;136v;137v;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-42;FABACEAE;Indigofera ;Indigofera swaziensis;864793-az;Fabaceae;Indigofera;Indigofera swaziensis;Bolus;(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);1;;;;5;;;;;;;;13;;;;;;;;;22;23v;;;;27;;;31;32v;;;;;;;;;;42;;;;47;;;;56;;;;;61;;;;65;;;;69;;;;;78;79;;;;;;;;;;;;;;93;94;;;97;98v;;100v;;;;;;106;107;108v;;;;;;;115;;;;;;;;;;;;;;;;;;;;136v;137v;;;;;;;;;;;;;;;;;;;156v;;;;;;
BRS18-2-13;FABACEAE CAESALPINIOIDEAE;Bauhinia;Bauhinia tomentosa;1234174-az;Fabaceae;Schnella;Schnella microstachya var. microstachya;;(NORTHERN AMERICA,Mexico,Mexico Gulf)(NORTHERN AMERICA,Mexico,Mexico Southeast)(NORTHERN AMERICA,Mexico,Mexico Southwest)(SOUTHERN AMERICA,Central America,Belize)(SOUTHERN AMERICA,Central America,Guatemala)(SOUTHERN AMERICA,Central America,Panamá)(SOUTHERN AMERICA,Northern South America,Venezuela)(SOUTHERN AMERICA,Western South America,Bolivia)(SOUTHERN AMERICA,Western South America,Colombia)(SOUTHERN AMERICA,Western South America,Ecuador)(SOUTHERN AMERICA,Western South America,Peru)(SOUTHERN AMERICA,Brazil,Brazil North)(SOUTHERN AMERICA,Brazil,Brazil Northeast)(SOUTHERN AMERICA,Brazil,Brazil South)(SOUTHERN AMERICA,Brazil,Brazil Southeast)(SOUTHERN AMERICA,Brazil,Brazil West-Central)(SOUTHERN AMERICA,Southern South America,Argentina Northeast)(SOUTHERN AMERICA,Southern South America,Paraguay);1;;;;5;;;;;;;;13;;;;;;;;;22;23v;;;;27;;;31;;;;;;;;;;41;42;;;;47;;;;;;;;;61;;;;65;;;;69;;;;;78;79;;;;;;;;;;;;;92;93;94;;;97;98v;;;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;130;;;;;;;;;;;;;;;;;;;;;;;;;;156v;;;;;;
BRS18-1-15;FABACEAE CAESALPINIOIDEAE;Peltophorum ;Peltophorum africanum;538309-az;Fabaceae;Peltophorum;Peltophorum africanum;Sond.;(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;14;15;16;;;;;;22;;;;26;;;;;32;;;;;;;;;41;;;;;;48;49v;;;;;;;61;;;;65v;66;;68;;;75;;;;;;;;;;;;;;;;;;;;;;97;;;;;;;;;;107;;;;;;;;115;;;;;;;;;;;;;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-1-8;FABACEAE CAESALPINIOIDEAE;Schotia;Schotia brachypetala;591716-az;Fabaceae;Schotia;Schotia brachypetala;Sond.;(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);1;2;;;5;;;;;;;;13;;;;;;19;;;22;23;;;26;;;;;32;;;;;;;;;41v;42v;;;;47v;48v;;;;;;;;61;;;;65v;66;;;69;;;;;78;79;;;;;;;;;;;;91;92;93;;;;97;98v;;;;;;;;106;107;;;;;;;114v;115;;;;;;;;;;;;;;130;;;;;;136;137;;;140v;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-09;FABACEAE CAESALPINIOIDEAE;Schotia;Schotia brachypetala;591716-az;Fabaceae;Schotia;Schotia brachypetala;Sond.;(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;;;;;;;;;22;23?;;25;;;;;31;32;;;;;;;;;41;42;;;;47;;;;56;;;;;61;;;;;66;;;69;;;;;78;79;;;;;;85v;86;;;;;91;92;;;;;97;;;;;;;;;;107;108;109v;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;;;;141v;;;;;;;;;;;;;;;;;;;;;
BRS18-2-34;FABACEAE CAESALPINIOIDEAE;Schotia;Schotia brachypetala;591716-az;Fabaceae;Schotia;Schotia brachypetala;Sond.;(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;;;;;;;;;22;;;25v;26;;;;31;32;;;;;;;;;;42;;;;47;;;;56;;;;;61;;;;;66;;;69;;;;;78;79;;;;;;85v;86v;;;;;91;92;93;;;;97;;;;;;;;;106;107;108;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;;;;;;;;;;;;;;;;;;;;;;159v;160v;;
BRS18-2-18;FABACEAE FABOIDEAE;Crotalaria;Crotalaria;743186-az;Fabaceae;Crotalaria;Crotalaria;L.;(AFRICA,Northern Africa,Algeria)(AFRICA,Northern Africa,Egypt)(AFRICA,Northern Africa,Libya)(AFRICA,Northern Africa,Morocco)(AFRICA,Northern Africa,Western Sahara)(AFRICA,Macaronesia,Cape Verde)(AFRICA,West Tropical Africa,Benin)(AFRICA,West Tropical Africa,Burkina)(AFRICA,West Tropical Africa,Gambia)(AFRICA,West Tropical Africa,Ghana)(AFRICA,West Tropical Africa,Guinea)(AFRICA,West Tropical Africa,Guinea-Bissau)(AFRICA,West Tropical Africa,Ivory Coast)(AFRICA,West Tropical Africa,Liberia)(AFRICA,West Tropical Africa,Mali)(AFRICA,West Tropical Africa,Mauritania)(AFRICA,West Tropical Africa,Niger)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West Tropical Africa,Senegal)(AFRICA,West Tropical Africa,Sierra Leone)(AFRICA,West Tropical Africa,Togo)(AFRICA,West-Central Tropical Africa,Burundi)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Central African Repu)(AFRICA,West-Central Tropical Africa,Congo)(AFRICA,West-Central Tropical Africa,Equatorial Guinea)(AFRICA,West-Central Tropical Africa,Gabon)(AFRICA,West-Central Tropical Africa,Gulf of Guinea Is.)(AFRICA,West-Central Tropical Africa,Rwanda)(AFRICA,West-Central Tropical Africa,Zaïre)(AFRICA,Northeast Tropical Africa,Chad)(AFRICA,Northeast Tropical Africa,Djibouti)(AFRICA,Northeast Tropical Africa,Eritrea)(AFRICA,Northeast Tropical Africa,Ethiopia)(AFRICA,Northeast Tropical Africa,Socotra)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,Free State)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Lesotho)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland)(AFRICA,Western Indian Ocean,Aldabra)(AFRICA,Western Indian Ocean,Comoros)(AFRICA,Western Indian Ocean,Madagascar)(AFRICA,Western Indian Ocean,Mauritius)(AFRICA,Western Indian Ocean,Réunion)(AFRICA,Western Indian Ocean,Rodrigues)(AFRICA,Western Indian Ocean,Seychelles)(ASIA-TEMPERATE,Western Asia,Afghanistan)(ASIA-TEMPERATE,Western Asia,Iran)(ASIA-TEMPERATE,Western Asia,Palestine)(ASIA-TEMPERATE,Western Asia,Sinai)(ASIA-TEMPERATE,Arabian Peninsula,Gulf States)(ASIA-TEMPERATE,Arabian Peninsula,Oman)(ASIA-TEMPERATE,Arabian Peninsula,Saudi Arabia)(ASIA-TEMPERATE,Arabian Peninsula,Yemen)(ASIA-TEMPERATE,China,China North-Central)(ASIA-TEMPERATE,China,China South-Central)(ASIA-TEMPERATE,China,China Southeast)(ASIA-TEMPERATE,China,Hainan)(ASIA-TEMPERATE,China,Manchuria)(ASIA-TEMPERATE,China,Tibet)(ASIA-TEMPERATE,Eastern Asia,Japan)(ASIA-TEMPERATE,Eastern Asia,Korea)(ASIA-TEMPERATE,Eastern Asia,Nansei-shoto)(ASIA-TEMPERATE,Eastern Asia,Taiwan)(ASIA-TROPICAL,Indian Subcontinent,Assam)(ASIA-TROPICAL,Indian Subcontinent,Bangladesh)(ASIA-TROPICAL,Indian Subcontinent,East Himalaya)(ASIA-TROPICAL,Indian Subcontinent,India)(ASIA-TROPICAL,Indian Subcontinent,Laccadive Is.)(ASIA-TROPICAL,Indian Subcontinent,Maldives)(ASIA-TROPICAL,Indian Subcontinent,Nepal)(ASIA-TROPICAL,Indian Subcontinent,Pakistan)(ASIA-TROPICAL,Indian Subcontinent,Sri Lanka)(ASIA-TROPICAL,Indian Subcontinent,West Himalaya)(ASIA-TROPICAL,Indo-China,Andaman Is.)(ASIA-TROPICAL,Indo-China,Cambodia)(ASIA-TROPICAL,Indo-China,Laos)(ASIA-TROPICAL,Indo-China,Myanmar)(ASIA-TROPICAL,Indo-China,Nicobar Is.)(ASIA-TROPICAL,Indo-China,South China Sea)(ASIA-TROPICAL,Indo-China,Thailand)(ASIA-TROPICAL,Indo-China,Vietnam)(ASIA-TROPICAL,Malesia,Borneo)(ASIA-TROPICAL,Malesia,Jawa)(ASIA-TROPICAL,Malesia,Lesser Sunda Is.)(ASIA-TROPICAL,Malesia,Malaya)(ASIA-TROPICAL,Malesia,Maluku)(ASIA-TROPICAL,Malesia,Philippines)(ASIA-TROPICAL,Malesia,Sulawesi)(ASIA-TROPICAL,Malesia,Sumatera)(ASIA-TROPICAL,Papuasia,Bismarck Archipelago)(ASIA-TROPICAL,Papuasia,New Guinea)(ASIA-TROPICAL,Papuasia,Solomon Is.)(AUSTRALASIA,Australia,New South Wales)(AUSTRALASIA,Australia,Northern Territory)(AUSTRALASIA,Australia,Queensland)(AUSTRALASIA,Australia,South Australia)(AUSTRALASIA,Australia,Western Australia)(NORTHERN AMERICA,North-Central U.S.A.,Illinois)(NORTHERN AMERICA,North-Central U.S.A.,Iowa)(NORTHERN AMERICA,North-Central U.S.A.,Kansas)(NORTHERN AMERICA,North-Central U.S.A.,Minnesota)(NORTHERN AMERICA,North-Central U.S.A.,Missouri)(NORTHERN AMERICA,North-Central U.S.A.,Nebraska)(NORTHERN AMERICA,North-Central U.S.A.,Oklahoma)(NORTHERN AMERICA,North-Central U.S.A.,Wisconsin)(NORTHERN AMERICA,Northeastern U.S.A.,Connecticut)(NORTHERN AMERICA,Northeastern U.S.A.,Indiana)(NORTHERN AMERICA,Northeastern U.S.A.,Massachusetts)(NORTHERN AMERICA,Northeastern U.S.A.,Michigan)(NORTHERN AMERICA,Northeastern U.S.A.,New Jersey)(NORTHERN AMERICA,Northeastern U.S.A.,New York)(NORTHERN AMERICA,Northeastern U.S.A.,Pennsylvania)(NORTHERN AMERICA,Northeastern U.S.A.,Rhode I.)(NORTHERN AMERICA,Northeastern U.S.A.,Vermont)(NORTHERN AMERICA,Northeastern U.S.A.,West Virginia)(NORTHERN AMERICA,Southwestern U.S.A.,Arizona)(NORTHERN AMERICA,Southwestern U.S.A.,Utah)(NORTHERN AMERICA,South-Central U.S.A.,New Mexico)(NORTHERN AMERICA,South-Central U.S.A.,Texas)(NORTHERN AMERICA,Southeastern U.S.A.,Alabama)(NORTHERN AMERICA,Southeastern U.S.A.,Arkansas)(NORTHERN AMERICA,Southeastern U.S.A.,Florida)(NORTHERN AMERICA,Southeastern U.S.A.,Georgia)(NORTHERN AMERICA,Southeastern U.S.A.,Kentucky)(NORTHERN AMERICA,Southeastern U.S.A.,Louisiana)(NORTHERN AMERICA,Southeastern U.S.A.,Maryland)(NORTHERN AMERICA,Southeastern U.S.A.,Mississippi)(NORTHERN AMERICA,Southeastern U.S.A.,North Carolina)(NORTHERN AMERICA,Southeastern U.S.A.,South Carolina)(NORTHERN AMERICA,Southeastern U.S.A.,Tennessee)(NORTHERN AMERICA,Southeastern U.S.A.,Virginia)(NORTHERN AMERICA,Mexico,Mexico Central)(NORTHERN AMERICA,Mexico,Mexico Gulf)(NORTHERN AMERICA,Mexico,Mexico Northeast)(NORTHERN AMERICA,Mexico,Mexico Northwest)(NORTHERN AMERICA,Mexico,Mexico Southeast)(NORTHERN AMERICA,Mexico,Mexico Southwest)(SOUTHERN AMERICA,Central America,Belize)(SOUTHERN AMERICA,Central America,Costa Rica)(SOUTHERN AMERICA,Central America,El Salvador)(SOUTHERN AMERICA,Central America,Guatemala)(SOUTHERN AMERICA,Central America,Honduras)(SOUTHERN AMERICA,Central America,Nicaragua)(SOUTHERN AMERICA,Central America,Panamá)(SOUTHERN AMERICA,Caribbean,Aruba)(SOUTHERN AMERICA,Caribbean,Bahamas)(SOUTHERN AMERICA,Caribbean,Cayman Is.)(SOUTHERN AMERICA,Caribbean,Cuba)(SOUTHERN AMERICA,Caribbean,Dominican Republic)(SOUTHERN AMERICA,Caribbean,Haiti)(SOUTHERN AMERICA,Caribbean,Jamaica)(SOUTHERN AMERICA,Caribbean,Leeward Is.)(SOUTHERN AMERICA,Caribbean,Netherlands Antilles)(SOUTHERN AMERICA,Caribbean,Puerto Rico)(SOUTHERN AMERICA,Caribbean,Southwest Caribbean)(SOUTHERN AMERICA,Caribbean,Trinidad-Tobago)(SOUTHERN AMERICA,Caribbean,Venezuelan Antilles)(SOUTHERN AMERICA,Caribbean,Windward Is.)(SOUTHERN AMERICA,Northern South America,French Guiana)(SOUTHERN AMERICA,Northern South America,Guyana)(SOUTHERN AMERICA,Northern South America,Suriname)(SOUTHERN AMERICA,Northern South America,Venezuela)(SOUTHERN AMERICA,Western South America,Bolivia)(SOUTHERN AMERICA,Western South America,Colombia)(SOUTHERN AMERICA,Western South America,Ecuador)(SOUTHERN AMERICA,Western South America,Galápagos)(SOUTHERN AMERICA,Western South America,Peru)(SOUTHERN AMERICA,Brazil,Brazil North)(SOUTHERN AMERICA,Brazil,Brazil Northeast)(SOUTHERN AMERICA,Brazil,Brazil South)(SOUTHERN AMERICA,Brazil,Brazil Southeast)(SOUTHERN AMERICA,Brazil,Brazil West-Central)(SOUTHERN AMERICA,Southern South America,Argentina Northeast)(SOUTHERN AMERICA,Southern South America,Argentina Northwest)(SOUTHERN AMERICA,Southern South America,Chile Central)(SOUTHERN AMERICA,Southern South America,Chile North)(SOUTHERN AMERICA,Southern South America,Paraguay)(SOUTHERN AMERICA,Southern South America,Uruguay);;2;;;5;;;;;;;;13;;;;;;;;;22;23;;;;27;;;31;32;;;;;;;;;;42;;;46;;;;;;;;;;61;;;;;66;;68;69;;;;;;79;;;;;;;;;;;90v;91;92;;;;96;97;;;;;;;;105;;107;108;;;;;;;115;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-19;FABACEAE FABOIDEAE;Mundulea;Mundulea sericea;375595-az;Fabaceae;Mundulea;Mundulea sericea;(Willd.) A.Chev.;(AFRICA,West Tropical Africa,Benin)(AFRICA,West Tropical Africa,Ivory Coast)(AFRICA,West Tropical Africa,Nigeria)(AFRICA,West Tropical Africa,Togo)(AFRICA,West-Central Tropical Africa,Cameroon)(AFRICA,West-Central Tropical Africa,Central African Repu)(AFRICA,Northeast Tropical Africa,Somalia)(AFRICA,Northeast Tropical Africa,Sudan)(AFRICA,East Tropical Africa,Kenya)(AFRICA,East Tropical Africa,Tanzania)(AFRICA,East Tropical Africa,Uganda)(AFRICA,South Tropical Africa,Angola)(AFRICA,South Tropical Africa,Malawi)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,South Tropical Africa,Zambia)(AFRICA,South Tropical Africa,Zimbabwe)(AFRICA,Southern Africa,Botswana)(AFRICA,Southern Africa,Caprivi Strip)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Namibia)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland)(AFRICA,Western Indian Ocean,Madagascar)(ASIA-TROPICAL,Indian Subcontinent,India)(ASIA-TROPICAL,Indian Subcontinent,Sri Lanka);1v;2;;;;;;;;;;;13;;;;;;;;;22;23?;;;;27;;;31;32;;;;;;;;;;42;43;;46;;;;;56;;;;;61;;;;;66;;68;69;;;;;78;;;;;;;85;86;;;89;;91;92;;;;96;97v;;;;;;;104;;;;;;;;;;;115;;;;;;;;;;;;;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRS18-2-46;FABACEAE MIMOSOIDEAE ;Adenopodia;Adenopodia spicata;621839-az;Fabaceae;Adenopodia;Adenopodia spicata;(E.Mey.) C.Presl;(AFRICA,Southern Africa,Cape Provinces)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);;2;;;5;;;;;;;;13;;;;;;;;;22;23;;;26v;27;;;31;32;;;;;;;;;;42;;;;47;;;;;;;;;61;;;;65;66;;;69;70v;;;;;79;80;81v;82v;;;;;;;;;;92;93;;;;;98;;;;;;;;106;107;108v;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;138;;140v;141v;;;;145v;;;;;;;;;;;156;;;;;;
BRS18-2-39;FABACEAE MIMOSOIDEAE ;Dalbergia;Dalbergia armata;755434-az;Fabaceae;Dalbergia;Dalbergia armata;E.Mey.;(AFRICA,East Tropical Africa,Tanzania)(AFRICA,South Tropical Africa,Mozambique)(AFRICA,Southern Africa,KwaZulu-Natal)(AFRICA,Southern Africa,Northern Provinces)(AFRICA,Southern Africa,Swaziland);1;;;;5;;;;;;;12v;13;;;;;;;;;22;;;;;27;;;31;32v;;;;;;;;;41;;;;;47;48v;;;56;;58;;;61;;;;65;;;;69;;;;;78;;;;;;;;;;;;;91;92;93;;;;;98;;;;;;;;106;107;;;;;;;;115;;;;;;;;;;;;;;;;;;;;136;137;;;;;;;;;;;;;;;;;;;156;;;;;;
